DateTime,variable,value
2016-07-28T04:45:00Z,pH_Avg,7.112
2016-07-28T05:00:00Z,pH_Avg,7.104
2016-07-28T05:15:00Z,pH_Avg,7.089
2016-07-28T05:30:00Z,pH_Avg,7.096
2016-07-28T05:45:00Z,pH_Avg,7.099
2016-07-28T06:00:00Z,pH_Avg,7.108
2016-07-28T06:15:00Z,pH_Avg,7.113
2016-07-28T06:30:00Z,pH_Avg,7.117
2016-07-28T06:45:00Z,pH_Avg,7.108
2016-07-28T07:00:00Z,pH_Avg,7.11
2016-07-28T07:15:00Z,pH_Avg,7.13
2016-07-28T07:30:00Z,pH_Avg,7.145
2016-07-28T07:45:00Z,pH_Avg,7.149
2016-07-28T08:00:00Z,pH_Avg,7.156
2016-07-28T08:15:00Z,pH_Avg,7.152
2016-07-28T08:30:00Z,pH_Avg,7.151
2016-07-28T08:45:00Z,pH_Avg,7.169
2016-07-28T09:00:00Z,pH_Avg,7.168
2016-07-28T09:15:00Z,pH_Avg,7.189
2016-07-28T09:30:00Z,pH_Avg,7.199
2016-07-28T09:45:00Z,pH_Avg,7.209
2016-07-28T10:00:00Z,pH_Avg,7.236
2016-07-28T10:15:00Z,pH_Avg,7.247
2016-07-28T10:30:00Z,pH_Avg,7.252
2016-07-28T10:45:00Z,pH_Avg,7.274
2016-07-28T11:00:00Z,pH_Avg,7.3
2016-07-28T11:15:00Z,pH_Avg,7.306
2016-07-28T11:30:00Z,pH_Avg,7.314
2016-07-28T11:45:00Z,pH_Avg,7.315
2016-07-28T12:00:00Z,pH_Avg,7.288
2016-07-28T12:15:00Z,pH_Avg,7.271
2016-07-28T12:30:00Z,pH_Avg,7.254
2016-07-28T12:45:00Z,pH_Avg,7.257
2016-07-28T13:00:00Z,pH_Avg,7.254
2016-07-28T13:15:00Z,pH_Avg,7.263
2016-07-28T13:30:00Z,pH_Avg,7.274
2016-07-28T13:45:00Z,pH_Avg,7.288
2016-07-28T14:00:00Z,pH_Avg,7.297
2016-07-28T14:15:00Z,pH_Avg,7.299
2016-07-28T14:30:00Z,pH_Avg,7.306
2016-07-28T14:45:00Z,pH_Avg,7.275
2016-07-28T15:00:00Z,pH_Avg,7.286
2016-07-28T15:15:00Z,pH_Avg,7.272
2016-07-28T15:30:00Z,pH_Avg,7.248
2016-07-28T15:45:00Z,pH_Avg,7.242
2016-07-28T16:00:00Z,pH_Avg,7.241
2016-07-28T16:15:00Z,pH_Avg,7.233
2016-07-28T16:30:00Z,pH_Avg,7.236
2016-07-28T16:45:00Z,pH_Avg,7.221
2016-07-28T17:00:00Z,pH_Avg,7.22
2016-07-28T17:15:00Z,pH_Avg,7.186
2016-07-28T17:30:00Z,pH_Avg,7.193
2016-07-28T17:45:00Z,pH_Avg,7.188
2016-07-28T18:00:00Z,pH_Avg,7.178
2016-07-28T18:15:00Z,pH_Avg,7.192
2016-07-28T18:30:00Z,pH_Avg,7.192
2016-07-28T18:45:00Z,pH_Avg,7.158
2016-07-28T19:00:00Z,pH_Avg,7.16
2016-07-28T19:15:00Z,pH_Avg,7.156
2016-07-28T19:30:00Z,pH_Avg,7.175
2016-07-28T19:45:00Z,pH_Avg,7.187
2016-07-28T20:00:00Z,pH_Avg,7.165
2016-07-28T20:15:00Z,pH_Avg,7.149
2016-07-28T20:30:00Z,pH_Avg,7.145
2016-07-28T20:45:00Z,pH_Avg,7.146
2016-07-28T21:00:00Z,pH_Avg,7.131
2016-07-28T21:15:00Z,pH_Avg,7.139
2016-07-28T21:30:00Z,pH_Avg,7.138
2016-07-28T21:45:00Z,pH_Avg,7.13
2016-07-28T22:00:00Z,pH_Avg,7.124
2016-07-28T22:15:00Z,pH_Avg,7.126
2016-07-28T22:30:00Z,pH_Avg,7.124
2016-07-28T22:45:00Z,pH_Avg,7.132
2016-07-28T23:00:00Z,pH_Avg,7.142
2016-07-28T23:15:00Z,pH_Avg,7.148
2016-07-28T23:30:00Z,pH_Avg,7.143
2016-07-28T23:45:00Z,pH_Avg,7.148
2016-07-29T00:00:00Z,pH_Avg,7.145
2016-07-29T00:15:00Z,pH_Avg,7.146
2016-07-29T00:30:00Z,pH_Avg,7.131
2016-07-29T00:45:00Z,pH_Avg,7.13
2016-07-29T01:00:00Z,pH_Avg,7.119
2016-07-29T01:15:00Z,pH_Avg,7.117
2016-07-29T01:30:00Z,pH_Avg,7.122
2016-07-29T01:45:00Z,pH_Avg,7.112
2016-07-29T02:00:00Z,pH_Avg,7.091
2016-07-29T02:15:00Z,pH_Avg,7.092
2016-07-29T02:30:00Z,pH_Avg,7.092
2016-07-29T02:45:00Z,pH_Avg,7.098
2016-07-29T03:00:00Z,pH_Avg,7.12
2016-07-29T03:15:00Z,pH_Avg,7.119
2016-07-29T03:30:00Z,pH_Avg,7.108
2016-07-29T03:45:00Z,pH_Avg,7.103
2016-07-29T04:00:00Z,pH_Avg,7.103
2016-07-29T04:15:00Z,pH_Avg,7.095
2016-07-29T04:30:00Z,pH_Avg,7.096
2016-07-29T04:45:00Z,pH_Avg,7.101
2016-07-29T05:00:00Z,pH_Avg,7.086
2016-07-29T05:15:00Z,pH_Avg,7.077
2016-07-29T05:30:00Z,pH_Avg,7.083
2016-07-29T05:45:00Z,pH_Avg,7.07
2016-07-29T06:00:00Z,pH_Avg,7.102
2016-07-29T06:15:00Z,pH_Avg,7.123
2016-07-29T06:30:00Z,pH_Avg,7.126
2016-07-29T06:45:00Z,pH_Avg,7.12
2016-07-29T07:00:00Z,pH_Avg,7.097
2016-07-29T07:15:00Z,pH_Avg,7.104
2016-07-29T07:30:00Z,pH_Avg,7.084
2016-07-29T07:45:00Z,pH_Avg,7.128
2016-07-29T08:00:00Z,pH_Avg,7.144
2016-07-29T08:15:00Z,pH_Avg,7.131
2016-07-29T08:30:00Z,pH_Avg,7.146
2016-07-29T08:45:00Z,pH_Avg,7.168
2016-07-29T09:00:00Z,pH_Avg,7.172
2016-07-29T09:15:00Z,pH_Avg,7.187
2016-07-29T09:30:00Z,pH_Avg,7.187
2016-07-29T09:45:00Z,pH_Avg,7.22
2016-07-29T10:00:00Z,pH_Avg,7.273
2016-07-29T10:15:00Z,pH_Avg,7.301
2016-07-29T10:30:00Z,pH_Avg,7.284
2016-07-29T10:45:00Z,pH_Avg,7.285
2016-07-29T11:00:00Z,pH_Avg,7.305
2016-07-29T11:15:00Z,pH_Avg,7.302
2016-07-29T11:30:00Z,pH_Avg,7.307
2016-07-29T11:45:00Z,pH_Avg,7.298
2016-07-29T12:00:00Z,pH_Avg,7.342
2016-07-29T12:15:00Z,pH_Avg,7.358
2016-07-29T12:30:00Z,pH_Avg,7.352
2016-07-29T12:45:00Z,pH_Avg,7.347
2016-07-29T13:00:00Z,pH_Avg,7.351
2016-07-29T13:15:00Z,pH_Avg,7.37
2016-07-29T13:30:00Z,pH_Avg,7.371
2016-07-29T13:45:00Z,pH_Avg,7.37
2016-07-29T14:00:00Z,pH_Avg,7.37
2016-07-29T14:15:00Z,pH_Avg,7.366
2016-07-29T14:30:00Z,pH_Avg,7.347
2016-07-29T14:45:00Z,pH_Avg,7.333
2016-07-29T15:00:00Z,pH_Avg,7.331
2016-07-29T15:15:00Z,pH_Avg,7.333
2016-07-29T15:30:00Z,pH_Avg,7.319
2016-07-29T15:45:00Z,pH_Avg,7.31
2016-07-29T16:00:00Z,pH_Avg,7.286
2016-07-29T16:15:00Z,pH_Avg,7.284
2016-07-29T16:30:00Z,pH_Avg,7.301
2016-07-29T16:45:00Z,pH_Avg,7.305
2016-07-29T17:00:00Z,pH_Avg,7.278
2016-07-29T17:15:00Z,pH_Avg,7.26
2016-07-29T17:30:00Z,pH_Avg,7.241
2016-07-29T17:45:00Z,pH_Avg,7.229
2016-07-29T18:00:00Z,pH_Avg,7.21
2016-07-29T18:15:00Z,pH_Avg,7.198
2016-07-29T18:30:00Z,pH_Avg,7.183
2016-07-29T18:45:00Z,pH_Avg,7.181
2016-07-29T19:00:00Z,pH_Avg,7.183
2016-07-29T19:15:00Z,pH_Avg,7.18
2016-07-29T19:30:00Z,pH_Avg,7.179
2016-07-29T19:45:00Z,pH_Avg,7.177
2016-07-29T20:00:00Z,pH_Avg,7.152
2016-07-29T20:15:00Z,pH_Avg,7.157
2016-07-29T20:30:00Z,pH_Avg,7.143
2016-07-29T20:45:00Z,pH_Avg,7.138
2016-07-29T21:00:00Z,pH_Avg,7.144
2016-07-29T21:15:00Z,pH_Avg,7.136
2016-07-29T21:30:00Z,pH_Avg,7.125
2016-07-29T21:45:00Z,pH_Avg,7.127
2016-07-29T22:00:00Z,pH_Avg,7.128
2016-07-29T22:15:00Z,pH_Avg,7.106
2016-07-29T22:30:00Z,pH_Avg,7.101
2016-07-29T22:45:00Z,pH_Avg,7.096
2016-07-29T23:00:00Z,pH_Avg,7.099
2016-07-29T23:15:00Z,pH_Avg,7.097
2016-07-29T23:30:00Z,pH_Avg,7.1
2016-07-29T23:45:00Z,pH_Avg,7.095
2016-07-30T00:00:00Z,pH_Avg,7.11
2016-07-30T00:15:00Z,pH_Avg,7.119
2016-07-30T00:30:00Z,pH_Avg,7.105
2016-07-30T00:45:00Z,pH_Avg,7.103
2016-07-30T01:00:00Z,pH_Avg,7.116
2016-07-30T01:15:00Z,pH_Avg,7.108
2016-07-30T01:30:00Z,pH_Avg,7.101
2016-07-30T01:45:00Z,pH_Avg,7.109
2016-07-30T02:00:00Z,pH_Avg,7.144
2016-07-30T02:15:00Z,pH_Avg,7.107
2016-07-30T02:30:00Z,pH_Avg,7.104
2016-07-30T02:45:00Z,pH_Avg,7.108
2016-07-30T03:00:00Z,pH_Avg,7.102
2016-07-30T03:15:00Z,pH_Avg,7.101
2016-07-30T03:30:00Z,pH_Avg,7.104
2016-07-30T03:45:00Z,pH_Avg,7.106
2016-07-30T04:00:00Z,pH_Avg,7.102
2016-07-30T04:15:00Z,pH_Avg,7.104
2016-07-30T04:30:00Z,pH_Avg,7.105
2016-07-30T04:45:00Z,pH_Avg,7.102
2016-07-30T05:00:00Z,pH_Avg,7.108
2016-07-30T05:15:00Z,pH_Avg,7.113
2016-07-30T05:30:00Z,pH_Avg,7.11
2016-07-30T05:45:00Z,pH_Avg,7.113
2016-07-30T06:00:00Z,pH_Avg,7.12
2016-07-30T06:15:00Z,pH_Avg,7.12
2016-07-30T06:30:00Z,pH_Avg,7.136
2016-07-30T06:45:00Z,pH_Avg,7.148
2016-07-30T07:00:00Z,pH_Avg,7.159
2016-07-30T07:15:00Z,pH_Avg,7.168
2016-07-30T07:30:00Z,pH_Avg,7.172
2016-07-30T07:45:00Z,pH_Avg,7.168
2016-07-30T08:00:00Z,pH_Avg,7.175
2016-07-30T08:15:00Z,pH_Avg,7.181
2016-07-30T08:30:00Z,pH_Avg,7.196
2016-07-30T08:45:00Z,pH_Avg,7.211
2016-07-30T09:00:00Z,pH_Avg,7.214
2016-07-30T09:15:00Z,pH_Avg,7.229
2016-07-30T09:30:00Z,pH_Avg,7.253
2016-07-30T09:45:00Z,pH_Avg,7.254
2016-07-30T10:00:00Z,pH_Avg,7.267
2016-07-30T10:15:00Z,pH_Avg,7.285
2016-07-30T10:30:00Z,pH_Avg,7.307
2016-07-30T10:45:00Z,pH_Avg,7.315
2016-07-30T11:00:00Z,pH_Avg,7.327
2016-07-30T11:15:00Z,pH_Avg,7.335
2016-07-30T11:30:00Z,pH_Avg,7.353
2016-07-30T11:45:00Z,pH_Avg,7.349
2016-07-30T12:00:00Z,pH_Avg,7.345
2016-07-30T12:15:00Z,pH_Avg,7.351
2016-07-30T12:30:00Z,pH_Avg,7.35
2016-07-30T12:45:00Z,pH_Avg,7.35
2016-07-30T13:00:00Z,pH_Avg,7.346
2016-07-30T13:15:00Z,pH_Avg,7.351
2016-07-30T13:30:00Z,pH_Avg,7.352
2016-07-30T13:45:00Z,pH_Avg,7.348
2016-07-30T14:00:00Z,pH_Avg,7.347
2016-07-30T14:15:00Z,pH_Avg,7.355
2016-07-30T14:30:00Z,pH_Avg,7.344
2016-07-30T14:45:00Z,pH_Avg,7.343
2016-07-30T15:00:00Z,pH_Avg,7.336
2016-07-30T15:15:00Z,pH_Avg,7.327
2016-07-30T15:30:00Z,pH_Avg,7.321
2016-07-30T15:45:00Z,pH_Avg,7.313
2016-07-30T16:00:00Z,pH_Avg,7.312
2016-07-30T16:15:00Z,pH_Avg,7.286
2016-07-30T16:30:00Z,pH_Avg,7.281
2016-07-30T16:45:00Z,pH_Avg,7.276
2016-07-30T17:00:00Z,pH_Avg,7.259
2016-07-30T17:15:00Z,pH_Avg,7.222
2016-07-30T17:30:00Z,pH_Avg,7.216
2016-07-30T17:45:00Z,pH_Avg,7.207
2016-07-30T18:00:00Z,pH_Avg,7.221
2016-07-30T18:15:00Z,pH_Avg,7.176
2016-07-30T18:30:00Z,pH_Avg,7.156
2016-07-30T18:45:00Z,pH_Avg,7.154
2016-07-30T19:00:00Z,pH_Avg,7.15
2016-07-30T19:15:00Z,pH_Avg,7.14
2016-07-30T19:30:00Z,pH_Avg,7.128
2016-07-30T19:45:00Z,pH_Avg,7.102
2016-07-30T20:00:00Z,pH_Avg,7.089
2016-07-30T20:15:00Z,pH_Avg,7.107
2016-07-30T20:30:00Z,pH_Avg,7.111
2016-07-30T20:45:00Z,pH_Avg,7.115
2016-07-30T21:00:00Z,pH_Avg,7.097
2016-07-30T21:15:00Z,pH_Avg,7.116
2016-07-30T21:30:00Z,pH_Avg,7.079
2016-07-30T21:45:00Z,pH_Avg,7.071
2016-07-30T22:00:00Z,pH_Avg,7.092
2016-07-30T22:15:00Z,pH_Avg,7.081
2016-07-30T22:30:00Z,pH_Avg,7.085
2016-07-30T22:45:00Z,pH_Avg,7.106
2016-07-30T23:00:00Z,pH_Avg,7.111
2016-07-30T23:15:00Z,pH_Avg,7.136
2016-07-30T23:30:00Z,pH_Avg,7.136
2016-07-30T23:45:00Z,pH_Avg,7.145
2016-07-31T00:00:00Z,pH_Avg,7.144
2016-07-31T00:15:00Z,pH_Avg,7.164
2016-07-31T00:30:00Z,pH_Avg,7.169
2016-07-31T00:45:00Z,pH_Avg,7.17
2016-07-31T01:00:00Z,pH_Avg,7.18
2016-07-31T01:15:00Z,pH_Avg,7.166
2016-07-31T01:30:00Z,pH_Avg,7.152
2016-07-31T01:45:00Z,pH_Avg,7.154
2016-07-31T02:00:00Z,pH_Avg,7.09
2016-07-31T02:15:00Z,pH_Avg,7.108
2016-07-31T02:30:00Z,pH_Avg,7.108
2016-07-31T02:45:00Z,pH_Avg,7.114
2016-07-31T03:00:00Z,pH_Avg,7.11
2016-07-31T03:15:00Z,pH_Avg,7.112
2016-07-31T03:30:00Z,pH_Avg,7.109
2016-07-31T03:45:00Z,pH_Avg,7.106
2016-07-31T04:00:00Z,pH_Avg,7.108
2016-07-31T04:15:00Z,pH_Avg,7.118
2016-07-31T04:30:00Z,pH_Avg,7.128
2016-07-31T04:45:00Z,pH_Avg,7.13
2016-07-31T05:00:00Z,pH_Avg,7.119
2016-07-31T05:15:00Z,pH_Avg,7.115
2016-07-31T05:30:00Z,pH_Avg,7.126
2016-07-31T05:45:00Z,pH_Avg,7.127
2016-07-31T06:00:00Z,pH_Avg,7.149
2016-07-31T06:15:00Z,pH_Avg,7.154
2016-07-31T06:30:00Z,pH_Avg,7.152
2016-07-31T06:45:00Z,pH_Avg,7.151
2016-07-31T07:00:00Z,pH_Avg,7.171
2016-07-31T07:15:00Z,pH_Avg,7.167
2016-07-31T07:30:00Z,pH_Avg,7.165
2016-07-31T07:45:00Z,pH_Avg,7.166
2016-07-31T08:00:00Z,pH_Avg,7.15
2016-07-31T08:15:00Z,pH_Avg,7.178
2016-07-31T08:30:00Z,pH_Avg,7.236
2016-07-31T08:45:00Z,pH_Avg,7.221
2016-07-31T09:00:00Z,pH_Avg,7.218
2016-07-31T09:15:00Z,pH_Avg,7.159
2016-07-31T09:30:00Z,pH_Avg,7.241
2016-07-31T09:45:00Z,pH_Avg,7.295
2016-07-31T10:00:00Z,pH_Avg,7.33
2016-07-31T10:15:00Z,pH_Avg,7.324
2016-07-31T10:30:00Z,pH_Avg,7.329
2016-07-31T10:45:00Z,pH_Avg,7.331
2016-07-31T11:00:00Z,pH_Avg,7.339
2016-07-31T11:15:00Z,pH_Avg,7.354
2016-07-31T11:30:00Z,pH_Avg,7.357
2016-07-31T11:45:00Z,pH_Avg,7.375
2016-07-31T12:00:00Z,pH_Avg,7.337
2016-07-31T12:15:00Z,pH_Avg,7.362
2016-07-31T12:30:00Z,pH_Avg,7.323
2016-07-31T12:45:00Z,pH_Avg,7.329
2016-07-31T13:00:00Z,pH_Avg,7.331
2016-07-31T13:15:00Z,pH_Avg,7.352
2016-07-31T13:30:00Z,pH_Avg,7.308
2016-07-31T13:45:00Z,pH_Avg,7.296
2016-07-31T14:00:00Z,pH_Avg,7.291
2016-07-31T14:15:00Z,pH_Avg,7.293
2016-07-31T14:30:00Z,pH_Avg,7.347
2016-07-31T14:45:00Z,pH_Avg,7.29
2016-07-31T15:00:00Z,pH_Avg,7.268
2016-07-31T15:15:00Z,pH_Avg,7.242
2016-07-31T15:30:00Z,pH_Avg,7.263
2016-07-31T15:45:00Z,pH_Avg,7.323
2016-07-31T16:00:00Z,pH_Avg,7.364
2016-07-31T16:15:00Z,pH_Avg,7.236
2016-07-31T16:30:00Z,pH_Avg,7.108
2016-07-31T16:45:00Z,pH_Avg,6.993
2016-07-31T17:00:00Z,pH_Avg,6.951
2016-07-31T17:15:00Z,pH_Avg,6.893
2016-07-31T17:30:00Z,pH_Avg,6.933
2016-07-31T17:45:00Z,pH_Avg,6.923
2016-07-31T18:00:00Z,pH_Avg,6.888
2016-07-31T18:15:00Z,pH_Avg,6.901
2016-07-31T18:30:00Z,pH_Avg,6.917
2016-07-31T18:45:00Z,pH_Avg,6.941
2016-07-31T19:00:00Z,pH_Avg,6.949
2016-07-31T19:15:00Z,pH_Avg,6.957
2016-07-31T19:30:00Z,pH_Avg,6.964
2016-07-31T19:45:00Z,pH_Avg,6.942
2016-07-31T20:00:00Z,pH_Avg,6.918
2016-07-31T20:15:00Z,pH_Avg,6.892
2016-07-31T20:30:00Z,pH_Avg,6.867
2016-07-31T20:45:00Z,pH_Avg,6.864
2016-07-31T21:00:00Z,pH_Avg,6.843
2016-07-31T21:15:00Z,pH_Avg,6.833
2016-07-31T21:30:00Z,pH_Avg,6.804
2016-07-31T21:45:00Z,pH_Avg,6.78
2016-07-31T22:00:00Z,pH_Avg,6.761
2016-07-31T22:15:00Z,pH_Avg,6.743
2016-07-31T22:30:00Z,pH_Avg,6.728
2016-07-31T22:45:00Z,pH_Avg,6.714
2016-07-31T23:00:00Z,pH_Avg,6.724
2016-07-31T23:15:00Z,pH_Avg,6.762
2016-07-31T23:30:00Z,pH_Avg,6.796
2016-07-31T23:45:00Z,pH_Avg,6.825
2016-08-01T00:00:00Z,pH_Avg,6.854
2016-08-01T00:15:00Z,pH_Avg,6.851
2016-08-01T00:30:00Z,pH_Avg,6.846
2016-08-01T00:45:00Z,pH_Avg,6.838
2016-08-01T01:00:00Z,pH_Avg,6.817
2016-08-01T01:15:00Z,pH_Avg,6.773
2016-08-01T01:30:00Z,pH_Avg,6.747
2016-08-01T01:45:00Z,pH_Avg,6.739
2016-08-01T02:00:00Z,pH_Avg,6.731
2016-08-01T02:15:00Z,pH_Avg,6.728
2016-08-01T02:30:00Z,pH_Avg,6.724
2016-08-01T02:45:00Z,pH_Avg,6.735
2016-08-01T03:00:00Z,pH_Avg,6.739
2016-08-01T03:15:00Z,pH_Avg,6.747
2016-08-01T03:30:00Z,pH_Avg,6.761
2016-08-01T03:45:00Z,pH_Avg,6.766
2016-08-01T04:00:00Z,pH_Avg,6.774
2016-08-01T04:15:00Z,pH_Avg,6.784
2016-08-01T04:30:00Z,pH_Avg,6.791
2016-08-01T04:45:00Z,pH_Avg,6.8
2016-08-01T05:00:00Z,pH_Avg,6.807
2016-08-01T05:15:00Z,pH_Avg,6.81
2016-08-01T05:30:00Z,pH_Avg,6.816
2016-08-01T05:45:00Z,pH_Avg,6.822
2016-08-01T06:00:00Z,pH_Avg,6.828
2016-08-01T06:15:00Z,pH_Avg,6.835
2016-08-01T06:30:00Z,pH_Avg,6.829
2016-08-01T06:45:00Z,pH_Avg,6.824
2016-08-01T07:00:00Z,pH_Avg,6.818
2016-08-01T07:15:00Z,pH_Avg,6.82
2016-08-01T07:30:00Z,pH_Avg,6.82
2016-08-01T07:45:00Z,pH_Avg,6.828
2016-08-01T08:00:00Z,pH_Avg,6.815
2016-08-01T08:15:00Z,pH_Avg,6.827
2016-08-01T08:30:00Z,pH_Avg,6.827
2016-08-01T08:45:00Z,pH_Avg,6.83
2016-08-01T09:00:00Z,pH_Avg,6.829
2016-08-01T09:15:00Z,pH_Avg,6.832
2016-08-01T09:30:00Z,pH_Avg,6.829
2016-08-01T09:45:00Z,pH_Avg,6.829
2016-08-01T10:00:00Z,pH_Avg,6.824
2016-08-01T10:15:00Z,pH_Avg,6.816
2016-08-01T10:30:00Z,pH_Avg,6.81
2016-08-01T10:45:00Z,pH_Avg,6.792
2016-08-01T11:00:00Z,pH_Avg,6.786
2016-08-01T11:15:00Z,pH_Avg,6.779
2016-08-01T11:30:00Z,pH_Avg,6.777
2016-08-01T11:45:00Z,pH_Avg,6.768
2016-08-01T12:00:00Z,pH_Avg,6.764
2016-08-01T12:15:00Z,pH_Avg,6.758
2016-08-01T12:30:00Z,pH_Avg,6.753
2016-08-01T12:45:00Z,pH_Avg,6.748
2016-08-01T13:00:00Z,pH_Avg,6.748
2016-08-01T13:15:00Z,pH_Avg,6.743
2016-08-01T13:30:00Z,pH_Avg,6.741
2016-08-01T13:45:00Z,pH_Avg,6.744
2016-08-01T14:00:00Z,pH_Avg,6.747
2016-08-01T14:15:00Z,pH_Avg,6.755
2016-08-01T14:30:00Z,pH_Avg,6.752
2016-08-01T14:45:00Z,pH_Avg,6.763
2016-08-01T15:00:00Z,pH_Avg,6.763
2016-08-01T15:15:00Z,pH_Avg,6.772
2016-08-01T15:30:00Z,pH_Avg,6.777
2016-08-01T15:45:00Z,pH_Avg,6.79
2016-08-01T16:00:00Z,pH_Avg,6.8
2016-08-01T16:15:00Z,pH_Avg,6.803
2016-08-01T16:30:00Z,pH_Avg,6.811
2016-08-01T16:45:00Z,pH_Avg,6.822
2016-08-01T17:00:00Z,pH_Avg,6.826
2016-08-01T17:15:00Z,pH_Avg,6.839
2016-08-01T17:30:00Z,pH_Avg,6.839
2016-08-01T17:45:00Z,pH_Avg,6.849
2016-08-01T18:00:00Z,pH_Avg,6.842
2016-08-01T18:15:00Z,pH_Avg,6.849
2016-08-01T18:30:00Z,pH_Avg,6.86
2016-08-01T18:45:00Z,pH_Avg,6.868
2016-08-01T19:00:00Z,pH_Avg,6.875
2016-08-01T19:15:00Z,pH_Avg,6.887
2016-08-01T19:30:00Z,pH_Avg,6.886
2016-08-01T19:45:00Z,pH_Avg,6.894
2016-08-01T20:00:00Z,pH_Avg,6.902
2016-08-01T20:15:00Z,pH_Avg,6.91
2016-08-01T20:30:00Z,pH_Avg,6.917
2016-08-01T20:45:00Z,pH_Avg,6.917
2016-08-01T21:00:00Z,pH_Avg,6.93
2016-08-01T21:15:00Z,pH_Avg,6.928
2016-08-01T21:30:00Z,pH_Avg,6.929
2016-08-01T21:45:00Z,pH_Avg,6.93
2016-08-01T22:00:00Z,pH_Avg,6.937
2016-08-01T22:15:00Z,pH_Avg,6.943
2016-08-01T22:30:00Z,pH_Avg,6.939
2016-08-01T22:45:00Z,pH_Avg,6.948
2016-08-01T23:00:00Z,pH_Avg,6.953
2016-08-01T23:15:00Z,pH_Avg,6.954
2016-08-01T23:30:00Z,pH_Avg,6.959
2016-08-01T23:45:00Z,pH_Avg,6.96
2016-08-02T00:00:00Z,pH_Avg,6.961
2016-08-02T00:15:00Z,pH_Avg,6.965
2016-08-02T00:30:00Z,pH_Avg,6.962
2016-08-02T00:45:00Z,pH_Avg,6.968
2016-08-02T01:00:00Z,pH_Avg,6.968
2016-08-02T01:15:00Z,pH_Avg,6.962
2016-08-02T01:30:00Z,pH_Avg,6.97
2016-08-02T01:45:00Z,pH_Avg,6.967
2016-08-02T02:00:00Z,pH_Avg,6.97
2016-08-02T02:15:00Z,pH_Avg,6.971
2016-08-02T02:30:00Z,pH_Avg,6.961
2016-08-02T02:45:00Z,pH_Avg,6.966
2016-08-02T03:00:00Z,pH_Avg,6.965
2016-08-02T03:15:00Z,pH_Avg,6.979
2016-08-02T03:30:00Z,pH_Avg,6.982
2016-08-02T03:45:00Z,pH_Avg,6.985
2016-08-02T04:00:00Z,pH_Avg,6.993
2016-08-02T04:15:00Z,pH_Avg,6.994
2016-08-02T04:30:00Z,pH_Avg,6.992
2016-08-02T04:45:00Z,pH_Avg,7.016
2016-08-02T05:00:00Z,pH_Avg,7.021
2016-08-02T05:15:00Z,pH_Avg,7.024
2016-08-02T05:30:00Z,pH_Avg,7.029
2016-08-02T05:45:00Z,pH_Avg,7.04
2016-08-02T06:00:00Z,pH_Avg,7.072
2016-08-02T06:15:00Z,pH_Avg,7.075
2016-08-02T06:30:00Z,pH_Avg,7.073
2016-08-02T06:45:00Z,pH_Avg,7.082
2016-08-02T07:00:00Z,pH_Avg,7.09
2016-08-02T07:15:00Z,pH_Avg,7.097
2016-08-02T07:30:00Z,pH_Avg,7.106
2016-08-02T07:45:00Z,pH_Avg,7.107
2016-08-02T08:00:00Z,pH_Avg,7.11
2016-08-02T08:15:00Z,pH_Avg,7.114
2016-08-02T08:30:00Z,pH_Avg,7.118
2016-08-02T08:45:00Z,pH_Avg,7.123
2016-08-02T09:00:00Z,pH_Avg,7.133
2016-08-02T09:15:00Z,pH_Avg,7.135
2016-08-02T09:30:00Z,pH_Avg,7.138
2016-08-02T09:45:00Z,pH_Avg,7.136
2016-08-02T10:00:00Z,pH_Avg,7.134
2016-08-02T10:15:00Z,pH_Avg,7.126
2016-08-02T10:30:00Z,pH_Avg,7.127
2016-08-02T10:45:00Z,pH_Avg,7.129
2016-08-02T11:00:00Z,pH_Avg,7.136
2016-08-02T11:15:00Z,pH_Avg,7.147
2016-08-02T11:30:00Z,pH_Avg,7.159
2016-08-02T11:45:00Z,pH_Avg,7.168
2016-08-02T12:00:00Z,pH_Avg,7.175
2016-08-02T12:15:00Z,pH_Avg,7.18
2016-08-02T12:30:00Z,pH_Avg,7.179
2016-08-02T12:45:00Z,pH_Avg,7.178
2016-08-02T13:00:00Z,pH_Avg,7.179
2016-08-02T13:15:00Z,pH_Avg,7.197
2016-08-02T13:30:00Z,pH_Avg,7.171
2016-08-02T13:45:00Z,pH_Avg,7.154
2016-08-02T14:00:00Z,pH_Avg,7.143
2016-08-02T14:15:00Z,pH_Avg,7.147
2016-08-02T14:30:00Z,pH_Avg,7.142
2016-08-02T14:45:00Z,pH_Avg,7.137
2016-08-02T15:00:00Z,pH_Avg,7.16
2016-08-02T15:15:00Z,pH_Avg,7.14
2016-08-02T15:30:00Z,pH_Avg,7.143
2016-08-02T15:45:00Z,pH_Avg,7.148
2016-08-02T16:00:00Z,pH_Avg,7.15
2016-08-02T16:15:00Z,pH_Avg,7.143
2016-08-02T16:30:00Z,pH_Avg,7.134
2016-08-02T16:45:00Z,pH_Avg,7.121
2016-08-02T17:00:00Z,pH_Avg,7.136
2016-08-02T17:15:00Z,pH_Avg,7.135
2016-08-02T17:30:00Z,pH_Avg,7.138
2016-08-02T17:45:00Z,pH_Avg,7.119
2016-08-02T18:00:00Z,pH_Avg,7.11
2016-08-02T18:15:00Z,pH_Avg,7.111
2016-08-02T18:30:00Z,pH_Avg,7.102
2016-08-02T18:45:00Z,pH_Avg,7.098
2016-08-02T19:00:00Z,pH_Avg,7.102
